
     Program AVERAGE v.6.1 (svn rev. 13369) starts on 14Sep2017 at 12:30: 0 

     This program is part of the open-source Quantum ESPRESSO suite
     for quantum simulation of materials; please cite
         "P. Giannozzi et al., J. Phys.:Condens. Matter 21 395502 (2009);
          URL http://www.quantum-espresso.org", 
     in publications or presentations arising from this work. More details at
     http://www.quantum-espresso.org/quote

     Parallel version (MPI & OpenMP), running on      32 processor cores
     Number of MPI processes:                 1
     Threads/MPI process:                    32
     Reading header from file  out.oncv

   Info: using nr1, nr2, nr3 values from input

   Info: using nr1, nr2, nr3 values from input
 
     G-vector sticks info
     --------------------
     sticks:   dense  smooth     PW     G-vecs:    dense   smooth      PW
     Sum        4741    4741      1               246225   246225       1
 
     Reading data from file  out.oncv
   13.928652826    0.191224657    0.137870516
   13.939172957    0.190434704    0.137521526
   13.949693087    0.189695824    0.137166967
   13.960213218    0.189007888    0.136806961
   13.970733348    0.188370631    0.136441629
   13.981253479    0.187783662    0.136071085
   13.991773609    0.187246475    0.135695442
   14.002293740    0.186758455    0.135314807
   14.012813870    0.186318890    0.134929286
   14.023334001    0.185926984    0.134538977
   14.033854131    0.185581866    0.134143978
   14.044374262    0.185282602    0.133744380
   14.054894393    0.185028211    0.133340271
   14.065414523    0.184817669    0.132931736
   14.075934654    0.184649927    0.132518855
   14.086454784    0.184523920    0.132101703
   14.096974915    0.184438573    0.131680354
   14.107495045    0.184392816    0.131254876
   14.118015176    0.184385589    0.130825334
   14.128535306    0.184415847    0.130391789
   14.139055437    0.184482569    0.129954297
   14.149575567    0.184584762    0.129512913
   14.160095698    0.184721463    0.129067687
   14.170615828    0.184891739    0.128618665
   14.181135959    0.185094692    0.128165889
   14.191656089    0.185329453    0.127709399
   14.202176220    0.185595185    0.127249230
   14.212696351    0.185891074    0.126785414
   14.223216481    0.186216331    0.126317980
   14.233736612    0.186570182    0.125846951
   14.244256742    0.186951866    0.125372350
   14.254776873    0.187360626    0.124894194
   14.265297003    0.187795703    0.124412497
   14.275817134    0.188256333    0.123927269
   14.286337264    0.188741734    0.123438518
   14.296857395    0.189251104    0.122946247
   14.307377525    0.189783614    0.122450457
   14.317897656    0.190338403    0.121951145
   14.328417786    0.190914573    0.121448306
   14.338937917    0.191511184    0.120941929
   14.349458047    0.192127254    0.120432004
   14.359978178    0.192761757    0.119918516
   14.370498309    0.193413620    0.119401448
   14.381018439    0.194081727    0.118880781
   14.391538570    0.194764920    0.118356493
   14.402058700    0.195462001    0.117828561
   14.412578831    0.196171742    0.117296962
   14.423098961    0.196892885    0.116761668
   14.433619092    0.197624151    0.116222654
   14.444139222    0.198364250    0.115679892
   14.454659353    0.199111887    0.115133355
   14.465179483    0.199865773    0.114583014
   14.475699614    0.200624635    0.114028844
   14.486219744    0.201387223    0.113470817
   14.496739875    0.202152326    0.112908909
   14.507260005    0.202918775    0.112343096
   14.517780136    0.203685459    0.111773356
   14.528300267    0.204451330    0.111199670
   14.538820397    0.205215411    0.110622020
   14.549340528    0.205976805    0.110040392
   14.559860658    0.206734700    0.109454775
   14.570380789    0.207488375    0.108865161
   14.580900919    0.208237199    0.108271546
   14.591421050    0.208980639    0.107673929
   14.601941180    0.209718254    0.107072313
   14.612461311    0.210449697    0.106466706
   14.622981441    0.211174710    0.105857121
   14.633501572    0.211893120    0.105243573
   14.644021702    0.212604832    0.104626083
   14.654541833    0.213309820    0.104004678
   14.665061963    0.214008120    0.103379386
   14.675582094    0.214699817    0.102750243
   14.686102225    0.215385034    0.102117287
   14.696622355    0.216063921    0.101480563
   14.707142486    0.216736640    0.100840119
   14.717662616    0.217403353    0.100196008
   14.728182747    0.218064210    0.099548286
   14.738702877    0.218719329    0.098897015
   14.749223008    0.219368792    0.098242261
   14.759743138    0.220012627    0.097584093
   14.770263269    0.220650797    0.096922585
   14.780783399    0.221283192    0.096257814
   14.791303530    0.221909617    0.095589861
   14.801823660    0.222529787    0.094918811
   14.812343791    0.223143319    0.094244752
   14.822863921    0.223749726    0.093567777
   14.833384052    0.224348420    0.092887981
   14.843904183    0.224938706    0.092205462
   14.854424313    0.225519783    0.091520322
   14.864944444    0.226090752    0.090832668
   14.875464574    0.226650613    0.090142608
   14.885984705    0.227198280    0.089450254
   14.896504835    0.227732580    0.088755723
   14.907024966    0.228252268    0.088059133
   14.917545096    0.228756035    0.087360607
   14.928065227    0.229242522    0.086660271
   14.938585357    0.229710327    0.085958256
   14.949105488    0.230158022    0.085254695
   14.959625618    0.230584164    0.084549724
   14.970145749    0.230987310    0.083843487
   14.980665879    0.231366025    0.083136126
   14.991186010    0.231718900    0.082427791
   15.001706141    0.232044560    0.081718636
   15.012226271    0.232341674    0.081008816
   15.022746402    0.232608968    0.080298492
   15.033266532    0.232845230    0.079587829
   15.043786663    0.233049319    0.078876994
   15.054306793    0.233220170    0.078166159
   15.064826924    0.233356796    0.077455500
   15.075347054    0.233458292    0.076745195
   15.085867185    0.233523837    0.076035426
   15.096387315    0.233552690    0.075326378
   15.106907446    0.233544189    0.074618237
   15.117427576    0.233497746    0.073911193
   15.127947707    0.233412845    0.073205438
   15.138467837    0.233289030    0.072501163
   15.148987968    0.233125904    0.071798564
   15.159508099    0.232923116    0.071097836
   15.170028229    0.232680352    0.070399172
   15.180548360    0.232397330    0.069702767
   15.191068490    0.232073787    0.069008816
   15.201588621    0.231709470    0.068317511
   15.212108751    0.231304127    0.067629043
   15.222628882    0.230857499    0.066943601
   15.233149012    0.230369313    0.066261369
   15.243669143    0.229839270    0.065582531
   15.254189273    0.229267044    0.064907264
   15.264709404    0.228652272    0.064235743
   15.275229534    0.227994556    0.063568138
   15.285749665    0.227293451    0.062904611
   15.296269795    0.226548472    0.062245323
   15.306789926    0.225759089    0.061590424
   15.317310057    0.224924728    0.060940063
   15.327830187    0.224044774    0.060294377
   15.338350318    0.223118572    0.059653500
   15.348870448    0.222145434    0.059017558
   15.359390579    0.221124642    0.058386669
   15.369910709    0.220055453    0.057760944
   15.380430840    0.218937104    0.057140486
   15.390950970    0.217768823    0.056525392
   15.401471101    0.216549830    0.055915751
   15.411991231    0.215279346    0.055311643
   15.422511362    0.213956600    0.054713143
   15.433031492    0.212580835    0.054120316
   15.443551623    0.211151311    0.053533222
   15.454071753    0.209667311    0.052951913
   15.464591884    0.208128148    0.052376434
   15.475112015    0.206533162    0.051806823
   15.485632145    0.204881730    0.051243112
   15.496152276    0.203173259    0.050685326
   15.506672406    0.201407192    0.050133484
   15.517192537    0.199583004    0.049587599
   15.527712667    0.197700202    0.049047676
   15.538232798    0.195758320    0.048513717
   15.548752928    0.193756919    0.047985716
   15.559273059    0.191695577    0.047463662
   15.569793189    0.189573889    0.046947538
   15.580313320    0.187391458    0.046437323
   15.590833450    0.185147892    0.045932987
   15.601353581    0.182842796    0.045434496
   15.611873711    0.180475767    0.044941812
   15.622393842    0.178046388    0.044454888
   15.632913973    0.175554223    0.043973673
   15.643434103    0.172998811    0.043498111
   15.653954234    0.170379664    0.043028136
   15.664474364    0.167696265    0.042563680
   15.674994495    0.164948060    0.042104666
   15.685514625    0.162134466    0.041651012
   15.696034756    0.159254864    0.041202628
   15.706554886    0.156308602    0.040759417
   15.717075017    0.153295001    0.040321277
   15.727595147    0.150213357    0.039888097
   15.738115278    0.147062946    0.039459759
   15.748635408    0.143843030    0.039036140
   15.759155539    0.140552865    0.038617106
   15.769675669    0.137191714    0.038202520
 
     AVERAGE      :     0.15s CPU         0.25s WALL

 
   This run was terminated on:  12:30: 0  14Sep2017            

=------------------------------------------------------------------------------=
   JOB DONE.
=------------------------------------------------------------------------------=
